product_id,product_name,product_category,product_price,scrapy_datetime,style_id,color_id,color_name,fit,size_number,size_model,cotton,spandex,Elastomultiester
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,light_gray,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,gray,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,black_patterned,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,light_purple,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,olive_green,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,purple,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,pale_denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,light_denim_gray,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,white,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,black,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,brown,loose_fit,187,31/32,1.0,0.0,0.0
979945039,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,39,denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,vintage_black,regular_fit,185,31/32,0.99,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,denim_blue,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,dark_gray,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,dark_blue,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,dark_denim_blue,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,black,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,light_gray,regular_fit,186,31/32,0.98,0.0,0.0
1008549029,straight_regular_jeans,men_jeans_regular,29.99,2023-10-04 14:36:16,1008549,29,light_denim_blue,regular_fit,186,31/32,0.98,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,dark_blue,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,black,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,denim_blue,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,dark_denim_blue,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,dark_gray,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,white,slim_fit,,,0.99,0.0,0.0
1024256005,slim_jeans,men_jeans_slim,24.99,2023-10-04 14:36:16,1024256,5,light_denim_blue,slim_fit,,,0.99,0.0,0.0
1139723007,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,7,dark_denim_blue,skinny_fit,,,0.98,0.0,0.0
1139723007,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,7,denim_purple,skinny_fit,185,31/32,0.98,0.0,0.0
1139723007,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,7,black_leopard_print,skinny_fit,185,31/32,0.98,0.0,0.0
1139723007,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,7,white,skinny_fit,185,31/32,0.98,0.0,0.0
1139723007,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,7,dark_gray,skinny_fit,185,31/32,0.98,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,denim_gray,loose_fit,,,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,light_denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,light_gray,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,gray,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,black_patterned,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,light_purple,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,olive_green,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,purple,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,pale_denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,light_denim_gray,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,white,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,black,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,brown,loose_fit,187,31/32,1.0,0.0,0.0
979945038,loose_jeans,men_jeans_loose,39.99,2023-10-04 14:36:16,979945,38,denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,pale_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,light_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,black,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,light_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,denim_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,beige,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,light_denim_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105036,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,36,dark_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,dark_denim_blue,slim_fit,,,0.99,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,black,slim_fit,188,32/32,0.99,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,dark_denim_gray,slim_fit,188,32/32,0.99,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,dark_blue,slim_fit,188,32/32,0.99,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,denim_blue,slim_fit,188,32/32,0.99,0.0,0.0
1024711008,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,8,light_denim_blue,slim_fit,188,32/32,0.99,0.0,0.0
1139723008,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,8,dark_denim_blue,skinny_fit,,,0.98,0.0,0.0
1139723008,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,8,denim_purple,skinny_fit,185,31/32,0.98,0.0,0.0
1139723008,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,8,black_leopard_print,skinny_fit,185,31/32,0.98,0.0,0.0
1139723008,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,8,white,skinny_fit,185,31/32,0.98,0.0,0.0
1139723008,skinny_jeans,men_jeans_skinny,39.99,2023-10-04 14:36:16,1139723,8,dark_gray,skinny_fit,185,31/32,0.98,0.0,0.0
1166422001,tapered_regular_crop_jeans,men_jeans_tapered,34.99,2023-10-04 14:36:16,1166422,1,white,regular_fit,67,inner_leg:_length:_67.5_cm_(size_33),0.99,0.0,0.0
1166422001,tapered_regular_crop_jeans,men_jeans_tapered,34.99,2023-10-04 14:36:16,1166422,1,denim_gray,regular_fit,67,inner_leg:_length:_67.5_cm_(size_33),0.99,0.0,0.0
1166422001,tapered_regular_crop_jeans,men_jeans_tapered,34.99,2023-10-04 14:36:16,1166422,1,denim_blue,regular_fit,67,inner_leg:_length:_67.5_cm_(size_33),0.99,0.0,0.0
1166422001,tapered_regular_crop_jeans,men_jeans_tapered,34.99,2023-10-04 14:36:16,1166422,1,black,regular_fit,67,inner_leg:_length:_67.5_cm_(size_33),0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,dark_denim_blue,slim_fit,,,0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,black,slim_fit,188,32/32,0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,dark_denim_gray,slim_fit,188,32/32,0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,dark_blue,slim_fit,188,32/32,0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,denim_blue,slim_fit,188,32/32,0.99,0.0,0.0
1024711006,slim_jeans,men_jeans_slim,39.99,2023-10-04 14:36:16,1024711,6,light_denim_blue,slim_fit,188,32/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,black,skinny_fit,180,33/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,dark_gray,skinny_fit,180,33/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,light_denim_blue,skinny_fit,180,33/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,dark_blue,skinny_fit,180,33/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,dark_denim_blue,skinny_fit,180,33/32,0.99,0.0,0.0
985159008,skinny_jeans,men_jeans_skinny,29.99,2023-10-04 14:36:16,985159,8,denim_blue,skinny_fit,180,33/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,black_washed_out,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,graphite_gray,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,cream,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,light_blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,denim_blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,black,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,dark_blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,pale_denim_gray,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,pale_denim_blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,light_denim_blue,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,dark_denim_gray,regular_fit,185,31/32,0.99,0.0,0.0
811993070,straight_regular_jeans,men_jeans_regular,39.99,2023-10-04 14:36:16,811993,70,dark_denim_blue,regular_fit,185,31/32,0.99,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,pale_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,light_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,black,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,light_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,denim_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,beige,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,light_denim_gray,relaxed_fit,187,31/32,1.0,0.0,0.0
875105037,relaxed_jeans,men_jeans_relaxed,39.99,2023-10-04 14:36:16,875105,37,dark_denim_blue,relaxed_fit,187,31/32,1.0,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,gray,skinny_fit,187,32/32,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,black_washed_out,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,white,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,black_washed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,dark_denim_blue_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,black_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,dark_blue_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,dark_blue_washed_out,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,denim_blue_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,black,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,denim_gray,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,light_denim_blue_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,light_denim_gray_trashed,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,light_denim_blue,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,black_patterned,skinny_fit,,,0.98,0.0,0.0
690449051,skinny_jeans,men_jeans_ripped,39.99,2023-10-04 14:36:16,690449,51,denim_blue,skinny_fit,,,0.98,0.0,0.0
1008110019,freefit®_slim_jeans,men_jeans_slim,49.99,2023-10-04 14:36:16,1008110,19,dark_denim_blue,slim_fit,187,31/32,0.9,0.02,0.08
1008110019,freefit®_slim_jeans,men_jeans_slim,49.99,2023-10-04 14:36:16,1008110,19,black_no_fade_black,slim_fit,187,31/32,0.9,0.02,0.08
1008110019,freefit®_slim_jeans,men_jeans_slim,49.99,2023-10-04 14:36:16,1008110,19,denim_blue,slim_fit,187,31/32,0.9,0.02,0.08
1008110019,freefit®_slim_jeans,men_jeans_slim,49.99,2023-10-04 14:36:16,1008110,19,dark_gray,slim_fit,187,31/32,0.9,0.02,0.08
1008110019,freefit®_slim_jeans,men_jeans_slim,49.99,2023-10-04 14:36:16,1008110,19,light_denim_blue,slim_fit,187,31/32,0.9,0.02,0.08
1159764003,bootcut_loose_jeans,men_jeans_bootcut,49.99,2023-10-04 14:36:16,1159764,3,denim_blue,loose_fit,188,31/32,1.0,0.0,0.0
1159764003,bootcut_loose_jeans,men_jeans_bootcut,49.99,2023-10-04 14:36:16,1159764,3,black,loose_fit,187,31/32,1.0,0.0,0.0
1159764003,bootcut_loose_jeans,men_jeans_bootcut,49.99,2023-10-04 14:36:16,1159764,3,light_denim_blue,loose_fit,187,31/32,1.0,0.0,0.0
